2023-10-30-23-59-10216-001034.flac," And, you know, even though you're not a great designer or product builder today, you can identify great design and product building.  "
2023-10-30-23-49-49238-001002.flac," and it's 2024, what would I do today?  "
2023-10-30-23-50-22236-001005.flac," component to it, which is sort of funny because, um...  "
2023-10-30-23-51-10234-001008.flac," I'm a different guy now. I do a different thing. I do things a different way. That old guy, he's gone. He's the old me.  "
2023-10-30-23-51-55232-001012.flac," So let's take the age out, let's think of it like it's karate.  "
2023-10-30-23-53-34229-001014.flac," do. So, let's break this down into smaller chunks. The best metaphor I had, or the best framework I've heard for my career was that everybody goes through three phases in their career. The three phases are, number one, learn, earn, and legacy. So this learn, earn, legacy framework that your career will go into those chapters. The beginning of your career is generally the learn period. This is when you got internships, or you're just starting your first business, you're making a bunch of mistakes, or you go work at a bigger company just to see what it's like, and you're getting your experience. That's the learn phase of your career. What's most important in the learn phase of your career is what you optimize for. So, one job offers you an extra $15,000, the other job offers you $15,000 less, which job should you take? Most people take the one that pays them the extra 15K a year, which is like 9K after taxes or something like that. And even though the other job would have been a far better learning experience for them. They were going to get way more hands-on experience working with way smarter people on more interesting projects, which in the long run would have paid off in a much bigger way. So, why is it important to know you're in the learn phase? Because you know what to prioritize. Your key KPI is how much learning per month am I doing? How much am I growing per month as a person? I'm building me as a product right now. That's the learn phase. Earn phase is now, I've built myself as a product. I have the skills. I know what to do. I understand the market. And I can actually go and I can reap what I've sowed. So, I can actually...  "
2023-10-30-23-54-25228-001018.flac," you know, or start a foundation or go back and teach at their college or whatever it is, legacy is how you give back. It's how you remember for doing something that's beyond yourself contributing. I think this framework is a good framework for a career. I think it's the natural evolution of a successful career. That's the first thing I would keep in mind. So those first 10 years, and I say 10 years because 10 years sounds like a long time, but it's "
2023-10-30-23-59-01217-001032.flac," Now, you need to find your personal edge.  Your personal edge is gonna be the thing that comes naturally to you.  It comes easy to you.  Maybe you're funny.  Maybe you don't mind grinding things out when everybody else gets fatigued.  "
2023-10-30-23-59-49215-001036.flac," You know, a bear, that's cool, but not altogether that special.  A unicycle, that's cool, but not that special.  A bear riding a unicycle, that's fucking amazing.  And so a bear riding a unicycle is a way to think about finding that unique combination of things that makes you, you.  So for some people, it might be that they are a really talented programmer, but they also love to study anatomy and biology, and they should actually go into that field, the crossover of computer science and biology.  "
2023-10-30-23-49-46237-001001.flac," The most often, which is that if I was starting over again from scratch and I had no money in my bank account, I didn't have any special skills or network or people that are audience to use, how would I do it?  How would I make myself successful?  How would I make my first million if I was starting over from scratch again?  I'm 25 years old.  "
2023-10-30-23-50-10236-001003.flac," I'm going to answer this question. I will give you an answer to this question. I'm worked up, as you can see, because I got an answer to this question.  I want to give you an observation about this question, because the question is actually, I think we would all agree, it's a money question.  "
2023-10-30-23-50-40235-001006.flac," I don't care if you're 21, you're 31, you're 41, you're broke, you're broke.  If you're not successful, you're not successful.  It doesn't matter what age you are, it is your day one.  You can't go back in time.  So really it doesn't matter how old you are.  You know, the reason I think people say you're 21 again or 25 again is because they're like.  "
2023-10-30-23-51-04234-001007.flac," If all the possibilities were on the table, if you had all the hope in the world again at that age.  And the reality is, one thing you should take away from this is, you should always have that 21-year-old mindset.  Should always have the belief that my whole world is in front of me, that my best days are ahead of me, that anything is possible, and that I can reinvent myself right now.  I could today, on the spot, reinvent myself into the future.  "
2023-10-30-23-55-10225-001021.flac," That's the wrong advice. It's the same bad advice that gets you when you're 18, 19 years old to declare your major. I even love that they call it declare like I'm gonna be like yeah you know chemistry right like you know what are we do based on what based on what experience I'm a bio and chemistry major I knew nothing about any of those I don't even know what jobs they create but at 18 years old I'm supposed to declare my major fall behind silly and so we don't want to fall into the silly traps and pressures that people pigeonhole you into "
2023-10-30-23-56-37221-001022.flac," So what are you going to do for your major? What are you going to do for your career?  What field are you in? The answer is I'm dating around, right? Just like we date before we get married, you want to do the same thing with your career. So you're going to be dabbling.  So you should be expecting to, I don't know, every 18 months turn over and reinvent yourself and hop into a new situation to keep challenging yourself. And what you're trying to do is not trying to change. You're using change to find the thing that you are uniquely capable of. And that's the next key lesson. I can't find this client info. Have you heard of HubSpot? HubSpot is a CRM platform. So it shares its data across every application. Every team can stay aligned.  No out of sync spreadsheets or databases. HubSpot grow better.  So the second thing I would do if I was starting over again is I would realize that I'm in the learn phase. I would start dabbling. I would be trying to identify my edge. This really breaks up into two categories. The first edge is one that everybody who's not successful yet has, which is you're small and you're helpless. And what that means is that people will help you.  Like I can't tell you how many meetings I got with amazing people, how many opportunities I got, how many times I got to shadow somebody or ride along with somebody because I just told him like, Hey, I think what you do is amazing. And I don't know the first thing about it.  I don't know how I can help you. I want to help you someday, but at least I can help you because hey, it always feels good to give back, right? To help somebody out.  "
2023-10-30-23-57-37219-001027.flac," Another part of your edge. You have nothing to lose.  " 
2023-10-30-23-54-37225-001019.flac," what's the phrase like we overestimate what we can do in a year and we underestimate what we can do in ten so true the first ten years you are in the learn phase you are actually just dabbling "
2023-10-30-23-57-22222-001025.flac," But when I was younger, I would have done, I did psych studies. I would go take a pill or go, you know, try to read from this card for seven dollars an hour, right?  "
2023-10-30-23-59-04216-001033.flac," Maybe you have an eye, you have really good taste.  "
2023-10-31-00-00-01216-001037.flac," For some people, it's that they're just really good with their really good people person and that's cool. But now how do you pair that with?  You know, you're willing to work twice as hard as the average person or you love sports or whatever it is "
2023-10-31-00-00-10215-001038.flac," you try to find an overlap of two or three things that are true about you that create a unique combination.  For me, for example, "
2023-10-31-00-00-16215-001039.flac," I'm a successful business guy, but I'm not the most successful business guy, right?  There's people who are worth hundreds of millions of dollars, I'm not.  "
2023-10-31-00-00-22216-001040.flac," But I'm more successful than 98% of people on the business side.  "
2023-10-31-00-00-31213-001042.flac," And there's a lot of better talkers than me, but they're not that skilled on the business side.  There's a lot of better business people than me, but they're kind of boring when they talk.  "
